pool,name,cost,attack,hp,class,tribe,official_effect_text_from_cards_json,official_url,official_reference_status,v230_static_status,name_in_app_js,tracked_in_implemented_reports,mechanics_detected,risk_priority,recommended_next_action
cost2_unit_random_pool,ミステリドール,2,2,3,共通,なし,召喚時:前後のマスにこのユニットがいる地形をコピーする。 この効果で地形の上書きはできない。,https://gameconductor.com/dqrivals/c/d/510,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|copy|terrain,A_COMPLEX_NAME_ONLY,手札から召喚時のみ発動。ランダムで場に出た場合に発動しないことを確認。
cost2_unit_random_pool,メイジももんじゃ,2,1,2,魔法使い,なし,召喚時：味方ヒーローがいる場合ヒャドを手札に加える,https://gameconductor.com/dqrivals/c/d/747,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|hand,A_COMPLEX_NAME_ONLY,手札から召喚時のみ発動。ランダムで場に出た場合に発動しないことを確認。
cost2_unit_random_pool,メイジキメラ,2,2,3,魔法使い,なし,自分が特技を使う度攻撃力+1,https://gameconductor.com/dqrivals/c/d/195,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,spell_used,A_COMPLEX_NAME_ONLY,公式文面どおり個別実装の有無を確認。
cost2_unit_random_pool,メイジバピラス,2,2,2,占い師,ドラゴン,絶好調、絶好調状態の味方ユニットが攻撃する度自分のデッキから占いカードを1枚引く,https://gameconductor.com/dqrivals/c/d/966,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,fortune|zekkocho|deck_search|draw,A_COMPLEX_NAME_ONLY,通常/必中/超必中、占い(1)/(2)誘発リスナーを確認。
cost2_unit_random_pool,メタッピー,2,2,3,戦士,なし,テンションリンク：このターン中味方リーダーが受けるダメージ-3,https://gameconductor.com/dqrivals/c/d/173,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,tension_link,A_COMPLEX_NAME_ONLY,公式文面どおり個別実装の有無を確認。
cost2_unit_random_pool,メドーサボール,2,2,2,共通,なし,味方ヒーローのヒーロースキルが発動した後自分のデッキからシンクロを持つカードを1枚引く,https://gameconductor.com/dqrivals/c/d/920,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,synchro|deck_search|draw,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost2_unit_random_pool,モコフル,2,2,3,共通,なし,召喚時:味方ユニット1体を封印する,https://gameconductor.com/dqrivals/c/d/419,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|seal|target_modal,A_COMPLEX_NAME_ONLY,手札から召喚時のみ発動。ランダムで場に出た場合に発動しないことを確認。
cost2_unit_random_pool,ラグアス王子,2,2,2,占い師,冒険者,おうえん、召喚時&攻撃時：相手のデッキの1番上のカードを見てデッキの一番下に移動させることができる,https://gameconductor.com/dqrivals/c/d/1058,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|attack|basic_keyword,A_COMPLEX_NAME_ONLY,手札から召喚時のみ発動。ランダムで場に出た場合に発動しないことを確認。
cost2_unit_random_pool,ラーミア,2,0,1,共通,なし,召喚時:6つのオーブをデッキに混ぜ復活の準備に入る。 自分の場にオーブが全て揃った時ラーミアは復活しこの対戦に勝利する。,https://gameconductor.com/dqrivals/c/d/534,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost2_unit_random_pool,リカントマムル,2,2,1,武闘家,なし,召喚時&死亡時：武術カード1枚を手札に加える,https://gameconductor.com/dqrivals/c/d/1083,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|death|hand,A_COMPLEX_NAME_ONLY,手札から召喚時のみ発動。ランダムで場に出た場合に発動しないことを確認。
cost2_unit_random_pool,リザードキッズ,2,5,3,共通,ドラゴン,攻撃時：このターン中攻撃力-3。,,official_detail_url_missing,REVIEW_NAME_MENTIONED_ONLY,yes,no,attack,A_OFFICIAL_URL_MISSING,公式DB詳細URLの再取得が先。名前検索で公式IDを確認してから実装照合。
cost2_unit_random_pool,リンリン,2,1,3,僧侶,なし,死亡時：ランダムなコスト1のドラゴン系ユニット1体をこのマスに出す。スキルブースト：ユニットのコスト+1,https://gameconductor.com/dqrivals/c/d/619,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,death|skill_boost|target_modal|random|put_into_play|cost_change,A_COMPLEX_NAME_ONLY,死亡時のみ。消滅/変身/手札戻しでは発動しないことを確認。
cost2_unit_random_pool,ルイーダ,2,1,2,商人,冒険者,自分のターン終了時ランダムな冒険者1枚を手札に加える,https://gameconductor.com/dqrivals/c/d/822,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,turn_end|random|hand,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost2_unit_random_pool,ルーキー,2,1,2,魔法使い,スライム,おうえん、召喚時：自分のデッキからコスト5以上のランダムなユニットカードを1枚引く,https://gameconductor.com/dqrivals/c/d/1180,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|random|deck_search|draw|cost_change|basic_keyword,A_COMPLEX_NAME_ONLY,手札から召喚時のみ発動。ランダムで場に出た場合に発動しないことを確認。
cost2_unit_random_pool,変貌のくものきょじん,2,3,2,商人,なし,召喚時：味方ユニット1体をランダムなコストが1高いランダムなユニットに変身させる,https://gameconductor.com/dqrivals/c/d/1450,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|transform|target_modal|random|cost_change,A_COMPLEX_NAME_ONLY,手札から召喚時のみ発動。ランダムで場に出た場合に発動しないことを確認。
cost2_unit_random_pool,天啓のエビルドライブ,2,1,3,占い師,なし,召喚時:自分のデッキの一番上のカードのコストが偶数ならそのカードを引き、その後自分の手札から1枚選び自分のデッキに混ぜこのユニットの攻撃力+3,https://gameconductor.com/dqrivals/c/d/1451,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|cost_change|hand,A_COMPLEX_NAME_ONLY,手札から召喚時のみ発動。ランダムで場に出た場合に発動しないことを確認。
cost2_unit_random_pool,少年テリー,2,2,2,戦士,冒険者,召喚時：味方リーダーのテンションスキルをモンスターマスターに変える,https://gameconductor.com/dqrivals/c/d/888,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost2_unit_random_pool,怪盗ポイックリン,2,2,3,盗賊,冒険者,ステルス、召喚時：相手の手札のカードと同じカードをランダムに1枚手札に加える。その後、自分の手札から1枚選んで捨てる。,https://gameconductor.com/dqrivals/c/d/1409,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|random|hand|basic_keyword,A_COMPLEX_NAME_ONLY,手札から召喚時のみ発動。ランダムで場に出た場合に発動しないことを確認。
cost2_unit_random_pool,救援のドラキー,2,3,2,戦士,なし,選択：・2/1のこんぼう1枚を手札に加える。・このターン中味方リーダーが受けるダメージ-3,https://gameconductor.com/dqrivals/c/d/1482,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,choose|hand,A_COMPLEX_NAME_ONLY,公式文面どおり個別実装の有無を確認。
cost2_unit_random_pool,歌姫のマポレーナ,2,2,3,魔剣士,なし,れんけい:次に場に出る味方ユニット1体を+1/+1,https://gameconductor.com/dqrivals/c/d/1301,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,renkei|target_modal,A_COMPLEX_NAME_ONLY,テンション3条件のみ・テンション非消費・対象/場に出す/召喚時不発を確認。
cost2_unit_random_pool,白煙のホワイトビート,2,1,2,共通,なし,召喚時:次の相手のターン終了時までステルスを得る。味方のヒーロースキルを2回まで発動できるようになる,https://gameconductor.com/dqrivals/c/d/1581,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|turn_end|basic_keyword,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost2_unit_random_pool,石炭つむり,2,2,3,僧侶,スライム,味方建物がある間におうだちと「死亡時：味方リーダーのテンション+1」を得る,https://gameconductor.com/dqrivals/c/d/1513,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,death|building|basic_keyword,A_COMPLEX_NAME_ONLY,死亡時のみ。消滅/変身/手札戻しでは発動しないことを確認。
cost2_unit_random_pool,破滅への導き,2,0,0,魔剣士,なし,味方ユニット1体を死亡させた後、自分のデッキからコスト6以上のユニットカードを2枚引く,https://gameconductor.com/dqrivals/c/d/361,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,target_modal|deck_search|draw|cost_change,A_COMPLEX_NAME_ONLY,公式文面どおり個別実装の有無を確認。
cost2_unit_random_pool,船長,2,2,3,盗賊,ゾンビ,召喚時&手札から捨てた時:味方リーダーのHPを2回復する,https://gameconductor.com/dqrivals/c/d/1407,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|discard_from_hand|hand,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost3_unit_random_pool,かいぞくウーパー,3,2,3,盗賊,なし,召喚時&手札から捨てた時：カードを1枚引く,https://gameconductor.com/dqrivals/c/d/1414,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|discard_from_hand|draw|hand,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost3_unit_random_pool,かっちゅうアリ,3,1,4,共通,なし,BET：1ターンに1回のみ、攻撃力+1/HP+1。自分のターン終了時にGET(1)。このGETは1度だけ発動する。,https://gameconductor.com/dqrivals/c/d/1213,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,bet|get|turn_end,A_COMPLEX_NAME_ONLY,GET/BET入口、1ターン1回制限、累積カウント、コイン消費時誘発を確認。
cost3_unit_random_pool,からくりエッグ,3,3,3,商人,なし,パワフルバッジ：メタルボディもしくはハードメタルボディを持つ味方ユニットと武器の攻撃力+1,https://gameconductor.com/dqrivals/c/d/622,official_detail_url_present_in_cards_json,NEEDS_EFFECT_REVIEW,no,no,powerful_badge|basic_keyword,A_NEEDS_EFFECT_REVIEW,常在/バッジ再計算、後出し反映、場を離れた時の解除を確認。
cost3_unit_random_pool,ごうけつぐま,3,2,4,共通,なし,絶好調、このユニットが絶好調状態なら攻撃力+2と「敵リーダーを攻撃できない」を得る,https://gameconductor.com/dqrivals/c/d/940,official_detail_url_present_in_cards_json,NEEDS_EFFECT_REVIEW,no,no,zekkocho,A_NEEDS_EFFECT_REVIEW,公式文面どおり個別実装の有無を確認。
cost3_unit_random_pool,てつのさそり,3,2,4,魔法使い,なし,パワフルバッジ：スライム系の味方ユニットのHP+1,https://gameconductor.com/dqrivals/c/d/612,official_detail_url_present_in_cards_json,NEEDS_EFFECT_REVIEW,no,no,powerful_badge,A_NEEDS_EFFECT_REVIEW,常在/バッジ再計算、後出し反映、場を離れた時の解除を確認。
cost3_unit_random_pool,なぞの神官,3,2,4,占い師,なし,味方ヒーローがいる場合占いカードのコスト-1,https://gameconductor.com/dqrivals/c/d/768,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,fortune|cost_change,A_COMPLEX_NAME_ONLY,通常/必中/超必中、占い(1)/(2)誘発リスナーを確認。
cost3_unit_random_pool,びっくりサタン,3,2,3,占い師,なし,自分の占いで(1)の効果が発動する度カードを1枚引く,https://gameconductor.com/dqrivals/c/d/327,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,fortune|draw,A_COMPLEX_NAME_ONLY,通常/必中/超必中、占い(1)/(2)誘発リスナーを確認。
cost3_unit_random_pool,ウィッチレディ,3,3,3,魔法使い,なし,自分が特技を使って敵ユニットを倒す度味方リーダーのテンション+1,https://gameconductor.com/dqrivals/c/d/390,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost3_unit_random_pool,ウパソルジャー,3,1,5,戦士,なし,絶好調、絶好調状態の味方ユニットが攻撃する度このターン中味方リーダーは攻撃力+1を得る,https://gameconductor.com/dqrivals/c/d/987,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,zekkocho,A_COMPLEX_NAME_ONLY,公式文面どおり個別実装の有無を確認。
cost3_unit_random_pool,オーガー,3,4,3,占い師,なし,天啓の神域の効果によってデッキから手札にこのカードが加わった場合、ランダムな敵ユニットに3ダメージ,https://gameconductor.com/dqrivals/c/d/529,official_detail_url_present_in_cards_json,NEEDS_EFFECT_REVIEW,no,no,random|deck_search|hand,A_NEEDS_EFFECT_REVIEW,公式文面どおり個別実装の有無を確認。
cost3_unit_random_pool,ガスト,3,2,4,戦士,なし,パワフルバッジ：ゾンビ系の味方ユニットのHP+1,https://gameconductor.com/dqrivals/c/d/608,official_detail_url_present_in_cards_json,NEEDS_EFFECT_REVIEW,no,no,powerful_badge,A_NEEDS_EFFECT_REVIEW,常在/バッジ再計算、後出し反映、場を離れた時の解除を確認。
cost3_unit_random_pool,クラウンヘッド,3,1,4,僧侶,なし,におうだち。召喚時：GET(1)。BET：HP+1、次の相手のターン終了時まで受けるダメージ-1。このユニットへのBETは1ターン1回,https://gameconductor.com/dqrivals/c/d/1126,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|bet|get|turn_end|basic_keyword,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost3_unit_random_pool,グレムリン,3,2,4,僧侶,なし,味方が回復する度攻撃力+1,https://gameconductor.com/dqrivals/c/d/261,official_detail_url_present_in_cards_json,NEEDS_EFFECT_REVIEW,no,no,heal_trigger,A_NEEDS_EFFECT_REVIEW,公式文面どおり個別実装の有無を確認。
cost3_unit_random_pool,ケセランパセラン,3,4,3,占い師,なし,自分の占いで(1)の効果が発動する度味方リーダーのHPを2回復,https://gameconductor.com/dqrivals/c/d/328,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,fortune,A_COMPLEX_NAME_ONLY,通常/必中/超必中、占い(1)/(2)誘発リスナーを確認。
cost3_unit_random_pool,ケムケムベス,3,3,6,戦士,なし,絶好調、このユニットは絶好調状態ではない場合攻撃できない,https://gameconductor.com/dqrivals/c/d/866,official_detail_url_present_in_cards_json,NEEDS_EFFECT_REVIEW,no,no,zekkocho,A_NEEDS_EFFECT_REVIEW,公式文面どおり個別実装の有無を確認。
cost3_unit_random_pool,ゴルゴンゾーラ,3,2,4,武闘家,なし,召喚時：GET(1)。BET：このユニット自身のHPを3回復する。,https://gameconductor.com/dqrivals/c/d/1190,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|bet|get,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost3_unit_random_pool,サウルスロード,3,4,3,共通,ドラゴン,選択：・特技ダメージ+1を得る ・武器ダメージ+1を得る,,official_detail_url_missing,REVIEW_NAME_MENTIONED_ONLY,yes,no,choose,A_OFFICIAL_URL_MISSING,公式DB詳細URLの再取得が先。名前検索で公式IDを確認してから実装照合。
cost3_unit_random_pool,シルバーベア,3,2,4,武闘家,なし,れんけい：このターン中速攻と「敵リーダーを攻撃できない」を得る。スキルブースト:攻撃力+1,https://gameconductor.com/dqrivals/c/d/1269,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,renkei|skill_boost|basic_keyword,A_COMPLEX_NAME_ONLY,テンション3条件のみ・テンション非消費・対象/場に出す/召喚時不発を確認。
cost3_unit_random_pool,ジャミ&ゴンズ,3,4,4,魔法使い,なし,選択：・HP-2 カードを1枚引く、敵リーダーに2ダメージ・攻撃力-2 におうだちを得る、味方リーダーのテンション+1,https://gameconductor.com/dqrivals/c/d/1563,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,choose|draw|basic_keyword,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost3_unit_random_pool,スウィートバッグ,3,3,3,共通,なし,テンションリンク：前にいる味方ユニットに貫通、ねらい撃ち、2回攻撃のいずれか1つを付与する。,https://gameconductor.com/dqrivals/c/d/449,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,tension_link|basic_keyword,A_COMPLEX_NAME_ONLY,公式文面どおり個別実装の有無を確認。
cost3_unit_random_pool,ストーンビースト,3,1,5,魔剣士,なし,絶好調、このユニットが絶好調状態なら攻撃力+2とにおうだちを得る,https://gameconductor.com/dqrivals/c/d/934,official_detail_url_present_in_cards_json,NEEDS_EFFECT_REVIEW,no,no,zekkocho|basic_keyword,A_NEEDS_EFFECT_REVIEW,公式文面どおり個別実装の有無を確認。
cost3_unit_random_pool,ダックスビル,3,3,3,僧侶,なし,パワフルバッジ：ドラゴン系の味方ユニットのHP+1,https://gameconductor.com/dqrivals/c/d/661,official_detail_url_present_in_cards_json,NEEDS_EFFECT_REVIEW,no,no,powerful_badge,A_NEEDS_EFFECT_REVIEW,常在/バッジ再計算、後出し反映、場を離れた時の解除を確認。
cost3_unit_random_pool,テラノザース,3,4,3,戦士,ドラゴン,召喚時:自分のデッキに特技カードがないならカードを1枚引く,https://gameconductor.com/dqrivals/c/d/1484,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|draw,A_COMPLEX_NAME_ONLY,手札から召喚時のみ発動。ランダムで場に出た場合に発動しないことを確認。
cost3_unit_random_pool,デスパロット,3,2,3,商人,なし,味方ヒーローのヒーロースキルが発動した後道具カード2枚を手札に加える,https://gameconductor.com/dqrivals/c/d/881,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,hand,A_COMPLEX_NAME_ONLY,公式文面どおり個別実装の有無を確認。
cost3_unit_random_pool,デビルウィザード,3,4,3,魔剣士,なし,パワフルバッジ：ゾンビ系の味方ユニットの攻撃力+1,https://gameconductor.com/dqrivals/c/d/627,official_detail_url_present_in_cards_json,NEEDS_EFFECT_REVIEW,no,no,powerful_badge,A_NEEDS_EFFECT_REVIEW,常在/バッジ再計算、後出し反映、場を離れた時の解除を確認。
cost3_unit_random_pool,デンタザウルス,3,2,4,魔法使い,ドラゴン,におうだち、召喚時：手札にコスト3以上の特技カードがあるならHP+2,https://gameconductor.com/dqrivals/c/d/1495,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|cost_change|hand|basic_keyword,A_COMPLEX_NAME_ONLY,手札から召喚時のみ発動。ランダムで場に出た場合に発動しないことを確認。
cost3_unit_random_pool,ドッグスナイパー,3,2,4,共通,なし,ねらい撃ち、戦闘以外のダメージで敵ユニットが死亡する度攻撃力+1,https://gameconductor.com/dqrivals/c/d/754,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,basic_keyword,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost3_unit_random_pool,ナイトキング,3,2,4,戦士,ゾンビ,におうだち、れんけい：味方リーダーのHPを4回復,https://gameconductor.com/dqrivals/c/d/1248,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,renkei|basic_keyword,A_COMPLEX_NAME_ONLY,テンション3条件のみ・テンション非消費・対象/場に出す/召喚時不発を確認。
cost3_unit_random_pool,バルンバ,3,2,4,占い師,ドラゴン,パワフルバッジ：ドラゴン系の味方ユニットはにおうだちを得る,https://gameconductor.com/dqrivals/c/d/589,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,powerful_badge|basic_keyword,A_COMPLEX_NAME_ONLY,常在/バッジ再計算、後出し反映、場を離れた時の解除を確認。
cost3_unit_random_pool,ビッグボック,3,2,3,占い師,なし,占い:(1)味方リーダーのテンション+1、このユニットのHP+1、(2)味方リーダーのテンション+2,https://gameconductor.com/dqrivals/c/d/1533,official_detail_url_present_in_cards_json,NEEDS_EFFECT_REVIEW,no,no,fortune,A_NEEDS_EFFECT_REVIEW,通常/必中/超必中、占い(1)/(2)誘発リスナーを確認。
cost3_unit_random_pool,フォステイル,3,2,4,占い師,冒険者,おうえん、自分のターン開始時ランダムな占いを持つカード1枚を手札に加える。そのカードのコスト-1。スキルリンク：1ターン先の未来へ旅立つ,https://gameconductor.com/dqrivals/c/d/1535,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,fortune|skill_link|turn_start|random|cost_change|hand|basic_keyword,A_COMPLEX_NAME_ONLY,通常/必中/超必中、占い(1)/(2)誘発リスナーを確認。
cost3_unit_random_pool,フォズ大神官,3,2,3,僧侶,冒険者,自分のターン終了時味方リーダーのテンションスキルを別の職業のものに変更しテンション+2,https://gameconductor.com/dqrivals/c/d/878,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,turn_end,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost3_unit_random_pool,ブラウニー,3,1,4,戦士,なし,味方リーダーの攻撃で敵ユニットを倒す度攻撃力+2,https://gameconductor.com/dqrivals/c/d/181,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,leader_attack,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost3_unit_random_pool,マジカルハット,3,1,3,商人,なし,他の味方ユニットに自分が特技を使う度その特技と同じ効果がこのユニットに対しても発動する。,https://gameconductor.com/dqrivals/c/d/308,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,spell_used,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost3_unit_random_pool,メーダクイン,3,2,4,共通,なし,お互いの手札にある本来のコストが0の特技カードのコスト+1,https://gameconductor.com/dqrivals/c/d/1237,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,cost_change|hand,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost3_unit_random_pool,ライノソルジャー,3,4,2,共通,なし,スキルブースト：HP+1,https://gameconductor.com/dqrivals/c/d/789,official_detail_url_present_in_cards_json,NEEDS_EFFECT_REVIEW,no,no,skill_boost,A_NEEDS_EFFECT_REVIEW,公式文面どおり個別実装の有無を確認。
cost3_unit_random_pool,ルドマン,3,3,3,商人,冒険者,召喚時：GET(1)。BET：道具カードを1枚手札に加える。味方のBETが4回発動する度に、手札/山札からコスト3以下のユニット1体を場に出す。,https://gameconductor.com/dqrivals/c/d/1137,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|bet|get|target_modal|put_into_play|cost_change|hand,A_COMPLEX_NAME_ONLY,GET/BET入口、1ターン1回制限、累積カウント、コイン消費時誘発を確認。
cost3_unit_random_pool,ロウ,3,3,3,占い師,冒険者,テンションリンク:味方リーダーのテンションの数と同じ効果が発動する。①カードを1枚引く②ランダムな敵1体に2ダメージ、3コストのユニット1体を出す,https://gameconductor.com/dqrivals/c/d/414,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,tension_link|target_modal|random|put_into_play|draw|cost_change,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost3_unit_random_pool,ロミア,3,2,3,占い師,冒険者,召喚時:自分のデッキの上から2枚を表、もう2枚を裏にしてどちらか一方を選ぶ。選んだカードを全て引き、残りを捨てる,https://gameconductor.com/dqrivals/c/d/1295,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|deck_top,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost3_unit_random_pool,亡国の先王ロウ,3,2,2,商人,冒険者,れんけい：使用コスト1以上の特技カード2枚を手札に加える。自分がコスト1以上の特技を使用した後、同じコストのランダムなユニットを1体場に出す。,https://gameconductor.com/dqrivals/c/d/1285,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,renkei|random|put_into_play|cost_change|hand,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost3_unit_random_pool,妖魔軍王ブギー,3,3,2,共通,なし,召喚時：敵の冒険者1体をこのユニットが場にいる間+2/+2して味方にする,https://gameconductor.com/dqrivals/c/d/645,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost3_unit_random_pool,残響のようじゅつし,3,2,3,魔法使い,なし,召喚時：耐戦中に自分が使った特技カード1枚を手札に加える。自分の手札にある対戦中に自分が使用した特技カードと同じカードのコスト-1,https://gameconductor.com/dqrivals/c/d/1447,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|cost_change|hand,A_COMPLEX_NAME_ONLY,手札から召喚時のみ発動。ランダムで場に出た場合に発動しないことを確認。
cost3_unit_random_pool,踊り子マーニャ,3,2,4,魔法使い,冒険者,テンションリンク：自分のデッキの一番上のカードがユニットカード以外ならそのカードを引きコスト-1、ユニットカードならデッキの下に戻す,https://gameconductor.com/dqrivals/c/d/1355,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,tension_link|cost_change,A_COMPLEX_NAME_ONLY,公式文面どおり個別実装の有無を確認。
cost3_unit_random_pool,魅惑のマルティナ,3,3,3,武闘家,冒険者,れんけい：後列にいる全ての敵ユニットを前列に移動させる。スキルリンク：合計7ダメージを敵前列のランダムなマスに振り分ける。,https://gameconductor.com/dqrivals/c/d/1270,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,renkei|skill_link|position|random,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost3_unit_random_pool,黄金兵,3,2,3,共通,なし,におうだち、自分がコインを使う度このターン中手札にあるこのカードのコスト-2,https://gameconductor.com/dqrivals/c/d/1236,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,cost_change|hand|basic_keyword,A_COMPLEX_NAME_ONLY,公式文面どおり個別実装の有無を確認。
dragon_unit_random_pool,いっかく竜,1,2,2,占い師,ドラゴン,召喚時：味方リーダーのテンションスキルを竜の導きに変える,https://gameconductor.com/dqrivals/c/d/669,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
dragon_unit_random_pool,パピラス,1,2,1,共通,ドラゴン,れんけい：ランダムなコスト1〜3の自分の職業の特技カードを1枚手札に加える。,https://gameconductor.com/dqrivals/c/d/1455,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,renkei|random|cost_change|hand,A_COMPLEX_NAME_ONLY,テンション3条件のみ・テンション非消費・対象/場に出す/召喚時不発を確認。
